shipping_id,order_id,shipping_date,return_date,shipping providers,delivery_status
15051,20676,08-09-2023,,dhl,Delivered
15052,12793,21-08-2023,,dhl,Delivered
15053,16631,24-08-2023,,dhl,Delivered
15054,3389,13-08-2023,,dhl,Delivered
15055,19486,30-07-2023,,dhl,Delivered
15056,3409,30-07-2023,,dhl,Delivered
15057,9377,17-07-2023,,dhl,Delivered
15058,9299,10-07-2023,,dhl,Delivered
15059,14912,09-07-2023,,dhl,Delivered
15060,11146,09-07-2023,,dhl,Delivered
15061,4273,30-05-2023,,dhl,Delivered
15062,4560,11-05-2023,,dhl,Delivered
15063,84,18-04-2023,,dhl,Delivered
15064,1739,09-04-2023,,dhl,Delivered
15065,5906,09-04-2023,,dhl,Delivered
15066,6489,31-03-2023,,dhl,Delivered
15067,16261,20-03-2023,,dhl,Delivered
15068,14812,14-03-2023,,dhl,Delivered
15069,565,12-03-2023,,dhl,Delivered
15070,6866,03-03-2023,,dhl,Delivered
15071,4687,02-03-2023,,dhl,Delivered
15072,6596,04-01-2023,,dhl,Delivered
15073,12836,10-12-2022,,dhl,Delivered
15074,18637,01-12-2022,,dhl,Delivered
15075,5116,21-10-2022,,dhl,Delivered
15076,9773,22-09-2022,,dhl,Delivered
15077,12189,24-09-2022,,dhl,Delivered
15078,6816,16-09-2022,,dhl,Delivered
15079,10595,31-08-2022,,dhl,Delivered
15080,5248,14-08-2022,,dhl,Delivered
15081,12926,02-08-2022,,dhl,Delivered
15082,347,26-07-2022,,dhl,Delivered
15083,10680,10-07-2022,,dhl,Delivered
15084,8334,30-06-2022,,dhl,Delivered
15085,10423,01-07-2022,,dhl,Delivered
15086,14348,26-06-2022,,dhl,Delivered
15087,18801,27-06-2022,,dhl,Delivered
15088,17149,22-06-2022,,dhl,Delivered
15089,12683,14-06-2022,,dhl,Delivered
15090,19854,01-06-2022,,dhl,Delivered
15091,7463,13-05-2022,,dhl,Delivered
15092,18492,06-05-2022,,dhl,Delivered
15093,13054,04-05-2022,,dhl,Delivered
15094,16729,04-05-2022,,dhl,Delivered
15095,18876,21-04-2022,,dhl,Delivered
15096,16873,30-03-2022,,dhl,Delivered
15097,8849,24-03-2022,,dhl,Delivered
15098,19099,24-03-2022,,dhl,Delivered
15099,4389,16-03-2022,,dhl,Delivered
15100,8807,10-03-2022,,dhl,Delivered
15101,12614,15-02-2022,,dhl,Delivered
15102,18461,26-01-2022,,dhl,Delivered
15103,11964,14-01-2022,,dhl,Delivered
15104,3244,15-12-2021,,dhl,Delivered
15105,17735,05-12-2021,,dhl,Delivered
15106,4994,26-11-2021,,dhl,Delivered
15107,8626,14-11-2021,,dhl,Delivered
15108,9883,19-10-2021,,dhl,Delivered
15109,18610,14-09-2021,,dhl,Delivered
15110,1048,16-09-2021,,dhl,Delivered
15111,2954,03-09-2021,,dhl,Delivered
15112,17281,12-08-2021,,dhl,Delivered
15113,18436,02-08-2021,,dhl,Delivered
15114,17541,28-07-2021,,dhl,Delivered
15115,11163,27-07-2021,,dhl,Delivered
15116,17816,28-07-2021,,dhl,Delivered
15117,19874,16-07-2021,,dhl,Delivered
15118,20751,11-07-2021,,dhl,Delivered
15119,11589,08-07-2021,,dhl,Delivered
15120,18203,19-06-2021,,dhl,Delivered
15121,18708,07-06-2021,,dhl,Delivered
15122,15282,23-05-2021,,dhl,Delivered
15123,12314,01-05-2021,,dhl,Delivered
15124,13062,25-04-2021,,dhl,Delivered
15125,5735,24-03-2021,,dhl,Delivered
15126,6267,20-03-2021,,dhl,Delivered
15127,12508,21-03-2021,,dhl,Delivered
15128,19976,18-03-2021,,dhl,Delivered
15129,1379,16-03-2021,,dhl,Delivered
15130,3985,24-02-2021,,dhl,Delivered
15131,2218,08-11-2020,,dhl,Delivered
15132,2536,01-10-2020,,dhl,Delivered
15133,19687,30-09-2020,,dhl,Delivered
15134,3214,16-09-2020,,dhl,Delivered
15135,15531,04-08-2020,,dhl,Delivered
15136,18869,15-07-2020,,dhl,Delivered
15137,11954,08-07-2020,,dhl,Delivered
15138,1219,02-07-2020,,dhl,Delivered
15139,486,21-06-2020,,dhl,Delivered
15140,7214,08-05-2020,,dhl,Delivered
15141,746,29-04-2020,,dhl,Delivered
15142,11748,06-03-2020,,dhl,Delivered
15143,2670,15-01-2020,,dhl,Delivered
15144,3410,06-01-2020,,dhl,Delivered
15145,21615,01-06-2024,,dhl,Delivered
15146,21363,29-03-2024,,dhl,Delivered
15147,21234,23-02-2024,,dhl,Delivered
15148,21002,22-02-2024,,dhl,Delivered
15149,4182,20-01-2024,,dhl,Delivered
15150,8907,17-01-2024,,dhl,Delivered
15151,9020,03-01-2024,,dhl,Delivered
15152,3422,30-11-2023,,dhl,Delivered
15153,15219,12-11-2023,,dhl,Delivered
15154,4453,09-11-2023,,dhl,Delivered
15155,10692,27-10-2023,,dhl,Delivered
15156,2735,11-10-2023,,dhl,Delivered
15157,12725,25-09-2023,,dhl,Delivered
15158,20371,22-09-2023,,dhl,Delivered
15159,8082,11-09-2023,,dhl,Delivered
15160,18546,23-08-2023,,dhl,Delivered
15161,5316,11-08-2023,,dhl,Delivered
15162,12603,08-08-2023,,dhl,Delivered
15163,15480,31-07-2023,,dhl,Delivered
15164,10773,27-06-2023,,dhl,Delivered
15165,6077,27-06-2023,,dhl,Delivered
15166,6098,24-06-2023,,dhl,Delivered
15167,11167,22-06-2023,,dhl,Delivered
15168,4797,06-06-2023,,dhl,Delivered
15169,10069,05-06-2023,,dhl,Delivered
15170,1971,11-05-2023,,dhl,Delivered
15171,7209,11-05-2023,,dhl,Delivered
15172,3242,03-05-2023,,dhl,Delivered
15173,20492,14-03-2023,,dhl,Delivered
15174,2990,11-01-2023,,dhl,Delivered
15175,6772,13-01-2023,,dhl,Delivered
15176,15287,06-12-2022,,dhl,Delivered
15177,9814,02-12-2022,,dhl,Delivered
15178,3198,29-11-2022,,dhl,Delivered
15179,5404,28-10-2022,,dhl,Delivered
15180,3704,01-10-2022,,dhl,Delivered
15181,12197,04-10-2022,,dhl,Delivered
15182,16810,04-10-2022,,dhl,Delivered
15183,18440,26-09-2022,,dhl,Delivered
15184,8393,21-09-2022,,dhl,Delivered
15185,7634,21-09-2022,,dhl,Delivered
15186,18767,30-08-2022,,dhl,Delivered
15187,14816,27-08-2022,,dhl,Delivered
15188,17551,20-08-2022,,dhl,Delivered
15189,18216,14-08-2022,,dhl,Delivered
15190,2690,10-08-2022,,dhl,Delivered
15191,4230,23-07-2022,,dhl,Delivered
15192,8075,19-07-2022,,dhl,Delivered
15193,2893,20-07-2022,,dhl,Delivered
15194,15853,01-07-2022,,dhl,Delivered
15195,20770,28-06-2022,,dhl,Delivered
15196,18631,24-06-2022,,dhl,Delivered
15197,348,20-06-2022,,dhl,Delivered
15198,10413,06-05-2022,,dhl,Delivered
15199,9550,23-04-2022,,dhl,Delivered
15200,19667,04-04-2022,,dhl,Delivered
15201,20508,30-03-2022,,dhl,Delivered
15202,8631,20-03-2022,,dhl,Delivered
15203,20304,14-03-2022,,dhl,Delivered
15204,13132,10-03-2022,,dhl,Delivered
15205,15832,24-02-2022,,dhl,Delivered
15206,19395,21-01-2022,,dhl,Delivered
15207,7593,29-12-2021,,dhl,Delivered
15208,9254,18-12-2021,,dhl,Delivered
15209,2250,20-11-2021,,dhl,Delivered
15210,11040,18-11-2021,,dhl,Delivered
15211,4261,10-11-2021,,dhl,Delivered
15212,6178,12-11-2021,,dhl,Delivered
15213,2961,01-11-2021,,dhl,Delivered
15214,17479,22-09-2021,,dhl,Delivered
15215,20610,20-09-2021,,dhl,Delivered
15216,16450,16-09-2021,,dhl,Delivered
15217,11223,31-08-2021,,dhl,Delivered
15218,9915,26-08-2021,,dhl,Delivered
15219,17760,15-08-2021,,dhl,Delivered
15220,19348,06-08-2021,,dhl,Delivered
15221,2475,28-07-2021,,dhl,Delivered
15222,3501,29-07-2021,,dhl,Delivered
15223,13582,14-06-2021,,dhl,Delivered
15224,8772,10-06-2021,,dhl,Delivered
15225,11077,07-06-2021,,dhl,Delivered
15226,1744,06-05-2021,,dhl,Delivered
15227,8577,29-04-2021,,dhl,Delivered
15228,13268,26-04-2021,,dhl,Delivered
15229,16455,14-04-2021,,dhl,Delivered
15230,20089,01-04-2021,,dhl,Delivered
15231,11325,21-03-2021,,dhl,Delivered
15232,14007,19-03-2021,,dhl,Delivered
15233,14864,07-03-2021,,dhl,Delivered
15234,6583,04-03-2021,,dhl,Delivered
15235,7166,29-11-2020,,dhl,Delivered
15236,13163,31-10-2020,,dhl,Delivered
15237,9033,07-10-2020,,dhl,Delivered
15238,3530,02-10-2020,,dhl,Delivered
15239,9725,30-09-2020,,dhl,Delivered
15240,11394,10-08-2020,,dhl,Delivered
15241,12948,17-07-2020,,dhl,Delivered
15242,7020,10-06-2020,,dhl,Delivered
15243,14875,24-05-2020,,dhl,Delivered
15244,5138,18-05-2020,,dhl,Delivered
15245,1675,14-05-2020,,dhl,Delivered
15246,7039,04-05-2020,,dhl,Delivered
15247,6220,29-04-2020,,dhl,Delivered
15248,7455,02-03-2020,,dhl,Delivered
15249,11836,02-02-2020,,dhl,Delivered
15250,17671,23-01-2020,,dhl,Delivered
15251,21183,25-03-2024,,dhl,Delivered
15252,21037,20-03-2024,,dhl,Delivered
15253,21573,21-02-2024,,dhl,Delivered
15254,5767,19-01-2024,,dhl,Delivered
15255,7341,12-11-2023,,dhl,Delivered
15256,18709,08-11-2023,,dhl,Delivered
15257,12716,07-11-2023,,dhl,Delivered
15258,46,28-10-2023,,dhl,Delivered
15259,14871,12-09-2023,,dhl,Delivered
15260,16989,09-09-2023,,dhl,Delivered
15261,14882,07-09-2023,,dhl,Delivered
15262,14374,25-08-2023,,dhl,Delivered
15263,16206,24-08-2023,,dhl,Delivered
15264,6296,12-08-2023,,dhl,Delivered
15265,19098,12-08-2023,,dhl,Delivered
15266,20672,11-08-2023,,dhl,Delivered
15267,17741,04-08-2023,,dhl,Delivered
15268,12219,31-07-2023,,dhl,Delivered
15269,8236,13-07-2023,,dhl,Delivered
15270,6771,12-07-2023,,dhl,Delivered
15271,4741,28-06-2023,,dhl,Delivered
15272,14016,24-06-2023,,dhl,Delivered
15273,11779,18-06-2023,,dhl,Delivered
15274,16183,27-05-2023,,dhl,Delivered
15275,2812,14-05-2023,,dhl,Delivered
15276,15140,07-05-2023,,dhl,Delivered
15277,18797,06-05-2023,,dhl,Delivered
15278,10410,04-05-2023,,dhl,Delivered
15279,14470,01-05-2023,,dhl,Delivered
15280,1713,17-04-2023,,dhl,Delivered
15281,7655,09-04-2023,,dhl,Delivered
15282,20475,29-03-2023,,dhl,Delivered
15283,8408,20-03-2023,,dhl,Delivered
15284,9877,18-01-2023,,dhl,Delivered
15285,7628,12-01-2023,,dhl,Delivered
15286,13579,10-01-2023,,dhl,Delivered
15287,341,05-01-2023,,dhl,Delivered
15288,3925,31-12-2022,,dhl,Delivered
15289,1243,17-12-2022,,dhl,Delivered
15290,10674,17-12-2022,,dhl,Delivered
15291,9655,12-12-2022,,dhl,Delivered
15292,10524,11-12-2022,,dhl,Delivered
15293,3801,06-12-2022,,dhl,Delivered
15294,9695,17-11-2022,,dhl,Delivered
15295,19485,16-10-2022,,dhl,Delivered
15296,2087,02-09-2022,,dhl,Delivered
15297,17700,07-08-2022,,dhl,Delivered
15298,8369,23-07-2022,,dhl,Delivered
15299,6014,20-06-2022,,dhl,Delivered
15300,20184,19-06-2022,,dhl,Delivered
15301,10958,25-05-2022,,dhl,Delivered
15302,2110,10-05-2022,,dhl,Delivered
15303,10610,30-04-2022,,dhl,Delivered
15304,7114,15-04-2022,,dhl,Delivered
15305,11438,08-04-2022,,dhl,Delivered
15306,4652,05-04-2022,,dhl,Delivered
15307,19984,01-04-2022,,dhl,Delivered
15308,13118,24-03-2022,,dhl,Delivered
15309,6106,17-03-2022,,dhl,Delivered
15310,10252,10-03-2022,,dhl,Delivered
15311,11103,07-03-2022,,dhl,Delivered
15312,18065,20-02-2022,,dhl,Delivered
15313,13569,12-02-2022,,dhl,Delivered
15314,10029,15-01-2022,,dhl,Delivered
15315,13249,25-12-2021,,dhl,Delivered
15316,2240,14-12-2021,,dhl,Delivered
15317,8824,28-09-2021,,dhl,Delivered
15318,16842,29-09-2021,,dhl,Delivered
15319,11215,22-09-2021,,dhl,Delivered
15320,19841,18-09-2021,,dhl,Delivered
15321,17914,08-08-2021,,dhl,Delivered
15322,14770,24-07-2021,,dhl,Delivered
15323,1404,02-07-2021,,dhl,Delivered
15324,3766,11-06-2021,,dhl,Delivered
15325,12159,01-06-2021,,dhl,Delivered
15326,19203,08-05-2021,,dhl,Delivered
15327,12061,07-05-2021,,dhl,Delivered
15328,12143,22-04-2021,,dhl,Delivered
15329,7375,06-04-2021,,dhl,Delivered
15330,20796,01-04-2021,,dhl,Delivered
15331,15376,28-03-2021,,dhl,Delivered
15332,882,26-03-2021,,dhl,Delivered
15333,14404,23-03-2021,,dhl,Delivered
15334,14178,11-03-2021,,dhl,Delivered
15335,580,08-12-2020,,dhl,Delivered
15336,9026,01-11-2020,,dhl,Delivered
15337,17384,25-10-2020,,dhl,Delivered
15338,7819,22-10-2020,,dhl,Delivered
15339,15972,09-07-2020,,dhl,Delivered
15340,1844,01-07-2020,,dhl,Delivered
15341,704,27-06-2020,,dhl,Delivered
15342,11120,27-06-2020,,dhl,Delivered
15343,9079,12-06-2020,,dhl,Delivered
15344,17831,10-06-2020,,dhl,Delivered
15345,9947,03-06-2020,,dhl,Delivered
15346,7832,30-05-2020,,dhl,Delivered
15347,10834,04-05-2020,,dhl,Delivered
15348,7751,03-05-2020,,dhl,Delivered
15349,8842,30-03-2020,,dhl,Delivered
15350,18817,27-03-2020,,dhl,Delivered
15351,14361,27-02-2020,,dhl,Delivered
15352,3933,08-02-2020,,dhl,Delivered
15353,7914,08-02-2020,,dhl,Delivered
15354,4101,29-01-2020,,dhl,Delivered
15355,21548,18-06-2024,,dhl,Delivered
15356,20947,28-05-2024,,dhl,Delivered
15357,21112,26-05-2024,,dhl,Delivered
15358,16736,21-12-2023,,dhl,Delivered
15359,4049,21-11-2023,,dhl,Delivered
15360,4229,10-11-2023,,dhl,Delivered
15361,4330,12-11-2023,,dhl,Delivered
15362,13511,10-10-2023,,dhl,Delivered
15363,12163,27-09-2023,,dhl,Delivered
15364,17119,15-09-2023,,dhl,Delivered
15365,18515,11-09-2023,,dhl,Delivered
15366,10225,03-09-2023,,dhl,Delivered
15367,15624,12-08-2023,,dhl,Delivered
15368,19542,21-06-2023,,dhl,Delivered
15369,20656,27-05-2023,,dhl,Delivered
15370,20005,24-05-2023,,dhl,Delivered
15371,13260,14-05-2023,,dhl,Delivered
15372,15268,03-05-2023,,dhl,Delivered
15373,9893,30-04-2023,,dhl,Delivered
15374,20801,21-04-2023,,dhl,Delivered
15375,3604,19-04-2023,,dhl,Delivered
15376,11691,12-04-2023,,dhl,Delivered
15377,9339,09-04-2023,,dhl,Delivered
15378,20789,12-03-2023,,dhl,Delivered
15379,20069,08-03-2023,,dhl,Delivered
15380,9677,29-12-2022,,dhl,Delivered
15381,8224,18-12-2022,,dhl,Delivered
15382,5392,25-11-2022,,dhl,Delivered
15383,2383,21-11-2022,,dhl,Delivered
15384,8889,10-11-2022,,dhl,Delivered
15385,1721,08-10-2022,,dhl,Delivered
15386,5873,01-10-2022,,dhl,Delivered
15387,19934,21-09-2022,,dhl,Delivered
15388,19135,19-09-2022,,dhl,Delivered
15389,13019,08-09-2022,,dhl,Delivered
15390,13716,30-07-2022,,dhl,Delivered
15391,16509,23-07-2022,,dhl,Delivered
15392,16741,09-07-2022,,dhl,Delivered
15393,14184,08-07-2022,,dhl,Delivered
15394,15613,03-07-2022,,dhl,Delivered
15395,9163,20-06-2022,,dhl,Delivered
15396,18875,13-06-2022,,dhl,Delivered
15397,12345,08-06-2022,,dhl,Delivered
15398,19414,06-06-2022,,dhl,Delivered
15399,5841,05-06-2022,,dhl,Delivered
15400,7889,04-06-2022,,dhl,Delivered
15401,14534,02-06-2022,,dhl,Delivered
15402,10365,29-04-2022,,dhl,Delivered
15403,20905,15-04-2022,,dhl,Delivered
15404,17461,08-04-2022,,dhl,Delivered
15405,2017,10-04-2022,,dhl,Delivered
15406,9441,24-01-2022,,dhl,Delivered
15407,7243,05-01-2022,,dhl,Delivered
15408,6689,13-12-2021,,dhl,Delivered
15409,2898,07-12-2021,,dhl,Delivered
15410,8022,04-11-2021,,dhl,Delivered
15411,18570,28-09-2021,,dhl,Delivered
15412,19869,25-09-2021,,dhl,Delivered
15413,14040,24-09-2021,,dhl,Delivered
15414,19711,15-09-2021,,dhl,Delivered
15415,7722,26-08-2021,,dhl,Delivered
15416,3737,03-08-2021,,dhl,Delivered
15417,5883,05-08-2021,,dhl,Delivered
15418,9949,03-08-2021,,dhl,Delivered
15419,1188,12-07-2021,,dhl,Delivered
15420,1765,28-06-2021,,dhl,Delivered
15421,7599,27-06-2021,,dhl,Delivered
15422,15959,21-06-2021,,dhl,Delivered
15423,16871,27-05-2021,,dhl,Delivered
15424,15638,14-05-2021,,dhl,Delivered
15425,20601,13-05-2021,,dhl,Delivered
15426,11723,01-05-2021,,dhl,Delivered
15427,4065,28-04-2021,,dhl,Delivered
15428,4834,13-03-2021,,dhl,Delivered
15429,19876,03-03-2021,,dhl,Delivered
15430,7147,28-02-2021,,dhl,Delivered
15431,12402,01-03-2021,,dhl,Delivered
15432,2114,26-02-2021,,dhl,Delivered
15433,12566,12-12-2020,,dhl,Delivered
15434,14927,11-11-2020,,dhl,Delivered
15435,11770,07-10-2020,,dhl,Delivered
15436,16886,23-09-2020,,dhl,Delivered
15437,16386,29-07-2020,,dhl,Delivered
15438,2137,30-07-2020,,dhl,Delivered
15439,7669,08-07-2020,,dhl,Delivered
15440,4026,07-06-2020,,dhl,Delivered
15441,3686,05-06-2020,,dhl,Delivered
15442,4491,01-03-2020,,dhl,Delivered
15443,2557,27-02-2020,,dhl,Delivered
15444,472,04-02-2020,,dhl,Delivered
15445,17348,04-02-2020,,dhl,Delivered
15446,21185,25-07-2024,,dhl,Delivered
15447,4606,09-02-2024,,dhl,Delivered
15448,21030,18-01-2024,,dhl,Delivered
15449,483,11-01-2024,,dhl,Delivered
15450,1782,27-12-2023,,dhl,Delivered
15451,1957,16-11-2023,,dhl,Delivered
15452,12962,16-11-2023,,dhl,Delivered
15453,20690,01-10-2023,,dhl,Delivered
15454,18020,23-09-2023,,dhl,Delivered
15455,18900,16-09-2023,,dhl,Delivered
15456,988,17-07-2023,,dhl,Delivered
15457,1431,14-07-2023,,dhl,Delivered
15458,14824,09-07-2023,,dhl,Delivered
15459,1442,04-06-2023,,dhl,Delivered
15460,11003,29-05-2023,,dhl,Delivered
15461,2393,22-05-2023,,dhl,Delivered
15462,1196,08-05-2023,,dhl,Delivered
15463,7538,03-05-2023,,dhl,Delivered
15464,6937,30-04-2023,,dhl,Delivered
15465,20826,20-04-2023,,dhl,Delivered
15466,19067,13-04-2023,,dhl,Delivered
15467,3543,07-03-2023,,dhl,Delivered
15468,4218,19-02-2023,,dhl,Delivered
15469,8006,01-01-2023,,dhl,Delivered
15470,1925,02-12-2022,,dhl,Delivered
15471,7277,28-11-2022,,dhl,Delivered
15472,3882,25-11-2022,,dhl,Delivered
15473,12261,25-09-2022,,dhl,Delivered
15474,11840,23-09-2022,,dhl,Delivered
15475,18258,21-09-2022,,dhl,Delivered
15476,9822,31-08-2022,,dhl,Delivered
15477,5428,26-08-2022,,dhl,Delivered
15478,15902,16-08-2022,,dhl,Delivered
15479,9209,10-08-2022,,dhl,Delivered
15480,7971,21-07-2022,,dhl,Delivered
15481,8194,15-07-2022,,dhl,Delivered
15482,6536,10-06-2022,,dhl,Delivered
15483,5480,15-05-2022,,dhl,Delivered
15484,17259,11-05-2022,,dhl,Delivered
15485,20525,04-05-2022,,dhl,Delivered
15486,11453,29-04-2022,,dhl,Delivered
15487,20452,21-04-2022,,dhl,Delivered
15488,14122,15-04-2022,,dhl,Delivered
15489,4414,30-03-2022,,dhl,Delivered
15490,15973,30-03-2022,,dhl,Delivered
15491,18504,11-03-2022,,dhl,Delivered
15492,15365,27-02-2022,,dhl,Delivered
15493,19271,17-02-2022,,dhl,Delivered
15494,5538,09-02-2022,,dhl,Delivered
15495,4721,12-01-2022,,dhl,Delivered
15496,16891,23-09-2021,,dhl,Delivered
15497,15316,14-09-2021,,dhl,Delivered
15498,14717,13-09-2021,,dhl,Delivered
15499,10727,01-09-2021,,dhl,Delivered
15500,20476,29-08-2021,,dhl,Delivered
15501,14692,31-07-2021,,dhl,Delivered
15502,13020,28-07-2021,,dhl,Delivered
15503,5857,25-07-2021,,dhl,Delivered
15504,6346,20-07-2021,,dhl,Delivered
15505,4674,04-07-2021,,dhl,Delivered
15506,6123,22-06-2021,,dhl,Delivered
15507,15096,14-06-2021,,dhl,Delivered
15508,20399,11-06-2021,,dhl,Delivered
15509,17584,01-06-2021,,dhl,Delivered
15510,13531,25-05-2021,,dhl,Delivered
15511,2934,23-05-2021,,dhl,Delivered
15512,4616,19-05-2021,,dhl,Delivered
15513,5624,12-05-2021,,dhl,Delivered
15514,20663,24-04-2021,,dhl,Delivered
15515,5672,20-04-2021,,dhl,Delivered
15516,12704,16-04-2021,,dhl,Delivered
15517,14900,03-04-2021,,dhl,Delivered
15518,15508,05-04-2021,,dhl,Delivered
15519,10015,24-01-2021,,dhl,Delivered
15520,5241,11-01-2021,,dhl,Delivered
15521,7719,07-01-2021,,dhl,Delivered
15522,7872,02-01-2021,,dhl,Delivered
15523,18321,19-12-2020,,dhl,Delivered
15524,18863,14-11-2020,,dhl,Delivered
15525,13037,24-10-2020,,dhl,Delivered
15526,6048,29-09-2020,,dhl,Delivered
15527,2628,17-09-2020,,dhl,Delivered
15528,13203,16-09-2020,,dhl,Delivered
15529,569,04-09-2020,,dhl,Delivered
15530,18213,04-09-2020,,dhl,Delivered
15531,14277,19-08-2020,,dhl,Delivered
15532,14205,06-08-2020,,dhl,Delivered
15533,3224,26-06-2020,,dhl,Delivered
15534,10830,25-05-2020,,dhl,Delivered
15535,8881,09-05-2020,,dhl,Delivered
15536,9639,09-04-2020,,dhl,Delivered
15537,6269,30-03-2020,,dhl,Delivered
15538,9692,13-02-2020,,dhl,Delivered
15539,3982,12-02-2020,,dhl,Delivered
15540,1074,27-01-2020,,dhl,Delivered
15541,21128,31-03-2024,,dhl,Delivered
15542,16836,06-02-2024,,dhl,Delivered
15543,6767,30-10-2023,,dhl,Delivered
15544,2587,28-10-2023,,dhl,Delivered
15545,25,06-10-2023,,dhl,Delivered
15546,13455,09-10-2023,,dhl,Delivered
15547,13637,07-10-2023,,dhl,Delivered
15548,4770,02-10-2023,,dhl,Delivered
15549,13661,26-09-2023,,dhl,Delivered
15550,10923,14-09-2023,,dhl,Delivered
15551,11075,13-09-2023,,dhl,Delivered
15552,15418,07-09-2023,,dhl,Delivered
15553,12537,05-09-2023,,dhl,Delivered
15554,20438,31-08-2023,,dhl,Delivered
15555,3177,30-08-2023,,dhl,Delivered
15556,14632,16-08-2023,,dhl,Delivered
15557,244,06-08-2023,,dhl,Delivered
15558,20209,28-07-2023,,dhl,Delivered
15559,20339,28-07-2023,,dhl,Delivered
15560,17958,24-07-2023,,dhl,Delivered
15561,11205,15-07-2023,,dhl,Delivered
15562,19491,06-07-2023,,dhl,Delivered
15563,20224,01-07-2023,,dhl,Delivered
15564,7789,29-06-2023,,dhl,Delivered
15565,20439,23-05-2023,,dhl,Delivered
15566,18028,05-05-2023,,dhl,Delivered
15567,19650,26-04-2023,,dhl,Delivered
15568,5687,08-04-2023,,dhl,Delivered
15569,11145,20-03-2023,,dhl,Delivered
15570,7345,07-03-2023,,dhl,Delivered
15571,7694,28-02-2023,,dhl,Delivered
15572,3379,01-02-2023,,dhl,Delivered
15573,8667,11-12-2022,,dhl,Delivered
15574,4289,26-11-2022,,dhl,Delivered
15575,63,11-10-2022,,dhl,Delivered
15576,7977,11-10-2022,,dhl,Delivered
15577,5911,01-10-2022,,dhl,Delivered
15578,19644,21-09-2022,,dhl,Delivered
15579,5891,17-09-2022,,dhl,Delivered
15580,3302,12-09-2022,,dhl,Delivered
15581,3631,05-09-2022,,dhl,Delivered
15582,16584,30-08-2022,,dhl,Delivered
15583,3465,22-08-2022,,dhl,Delivered
15584,7413,15-07-2022,,dhl,Delivered
15585,3477,09-07-2022,,dhl,Delivered
15586,10449,30-06-2022,,dhl,Delivered
15587,20350,21-06-2022,,dhl,Delivered
15588,14722,02-06-2022,,dhl,Delivered
15589,9324,28-05-2022,,dhl,Delivered
15590,12932,15-05-2022,,dhl,Delivered
15591,18727,29-04-2022,,dhl,Delivered
15592,19510,23-04-2022,,dhl,Delivered
15593,8320,22-04-2022,,dhl,Delivered
15594,14799,08-04-2022,,dhl,Delivered
15595,4387,31-03-2022,,dhl,Delivered
15596,16907,24-03-2022,,dhl,Delivered
15597,5892,24-02-2022,,dhl,Delivered
15598,8434,17-02-2022,,dhl,Delivered
15599,16504,10-02-2022,,dhl,Delivered
15600,11210,08-02-2022,,dhl,Delivered
15601,383,21-01-2022,,dhl,Delivered
15602,9267,15-01-2022,,dhl,Delivered
15603,10744,11-12-2021,,dhl,Delivered
15604,7090,01-10-2021,,dhl,Delivered
15605,14280,16-09-2021,,dhl,Delivered
15606,13029,14-09-2021,,dhl,Delivered
15607,14910,08-09-2021,,dhl,Delivered
15608,12827,01-09-2021,,dhl,Delivered
15609,19270,28-08-2021,,dhl,Delivered
15610,15186,13-08-2021,,dhl,Delivered
15611,824,22-07-2021,,dhl,Delivered
15612,14564,14-07-2021,,dhl,Delivered
15613,11435,03-07-2021,,dhl,Delivered
15614,381,24-06-2021,,dhl,Delivered
15615,13964,15-06-2021,,dhl,Delivered
15616,20387,10-06-2021,,dhl,Delivered
15617,20136,10-06-2021,,dhl,Delivered
15618,13499,03-06-2021,,dhl,Delivered
15619,20120,01-06-2021,,dhl,Delivered
15620,15252,30-05-2021,,dhl,Delivered
15621,14284,22-05-2021,,dhl,Delivered
15622,4799,19-05-2021,,dhl,Delivered
15623,14270,03-05-2021,,dhl,Delivered
15624,20650,05-05-2021,,dhl,Delivered
15625,2916,18-04-2021,,dhl,Delivered
15626,3109,10-03-2021,,dhl,Delivered
15627,12435,05-03-2021,,dhl,Delivered
15628,8051,27-02-2021,,dhl,Delivered
15629,13983,19-02-2021,,dhl,Delivered
15630,5032,19-02-2021,,dhl,Delivered
15631,16540,24-01-2021,,dhl,Delivered
15632,13699,01-12-2020,,dhl,Delivered
15633,6315,19-10-2020,,dhl,Delivered
15634,1113,30-09-2020,,dhl,Delivered
15635,9868,27-09-2020,,dhl,Delivered
15636,6692,21-09-2020,,dhl,Delivered
15637,1304,20-08-2020,,dhl,Delivered
15638,235,27-07-2020,,dhl,Delivered
15639,16998,19-05-2020,,dhl,Delivered
15640,2428,15-05-2020,,dhl,Delivered
15641,1349,07-05-2020,,dhl,Delivered
15642,6153,05-05-2020,,dhl,Delivered
15643,16226,22-04-2020,,dhl,Delivered
15644,14847,20-02-2020,,dhl,Delivered
15645,4840,19-02-2020,,dhl,Delivered
15646,16370,19-02-2020,,dhl,Delivered
15647,5260,08-01-2020,,dhl,Delivered
15648,20978,30-07-2024,,dhl,Delivered
15649,21091,27-03-2024,,dhl,Delivered
15650,94,12-02-2024,,dhl,Delivered
15651,11894,21-12-2023,,dhl,Delivered
15652,91,25-11-2023,,dhl,Delivered
15653,18211,13-10-2023,,dhl,Delivered
15654,13515,20-09-2023,,dhl,Delivered
15655,20635,20-09-2023,,dhl,Delivered
15656,6857,01-09-2023,,dhl,Delivered
15657,8676,30-08-2023,,dhl,Delivered
15658,11867,28-08-2023,,dhl,Delivered
