payment_id,order_id,payment_date,payment_status
20252,15308,14-04-2021,Refunded 
20253,20463,15-03-2021,Refunded 
20254,12125,13-03-2021,Refunded 
20255,19517,01-03-2021,Refunded 
20256,1913,24-02-2021,Refunded 
20257,4392,02-12-2020,Refunded 
20258,4563,14-11-2020,Refunded 
20259,285,27-10-2020,Refunded 
20260,11646,05-10-2020,Refunded 
20261,11244,17-09-2020,Refunded 
20262,5027,14-09-2020,Refunded 
20263,1656,06-09-2020,Refunded 
20264,10664,01-09-2020,Refunded 
20265,4541,29-07-2020,Refunded 
20266,15683,15-07-2020,Refunded 
20267,18585,03-06-2020,Refunded 
20268,3147,04-03-2020,Refunded 
20269,6254,01-02-2020,Refunded 
20270,9073,04-01-2020,Refunded 
20271,21073,15-07-2024,Refunded 
20272,21193,26-04-2024,Refunded 
20273,9985,08-02-2024,Refunded 
20274,1280,23-01-2024,Refunded 
20275,16274,17-01-2024,Refunded 
20276,3567,23-12-2023,Refunded 
20277,5522,20-12-2023,Refunded 
20278,10308,11-09-2023,Refunded 
20279,15993,23-08-2023,Refunded 
20280,5787,14-08-2023,Refunded 
20281,18224,13-08-2023,Refunded 
20282,4242,11-08-2023,Refunded 
20283,5276,10-08-2023,Refunded 
20284,12279,03-08-2023,Refunded 
20285,10982,16-07-2023,Refunded 
20286,11155,06-07-2023,Refunded 
20287,14588,24-06-2023,Refunded 
20288,7548,23-06-2023,Refunded 
20289,11142,22-06-2023,Refunded 
20290,14436,14-06-2023,Refunded 
20291,11242,24-05-2023,Refunded 
20292,18360,18-05-2023,Refunded 
20293,19504,12-05-2023,Refunded 
20294,17822,11-05-2023,Refunded 
20295,19792,04-04-2023,Refunded 
20296,19478,19-03-2023,Refunded 
20297,13820,15-03-2023,Refunded 
20298,682,13-03-2023,Refunded 
20299,1507,19-02-2023,Refunded 
20300,194,16-02-2023,Refunded 
20301,6739,10-02-2023,Refunded 
20302,18475,19-12-2022,Refunded 
20303,3204,20-11-2022,Refunded 
20304,17024,07-11-2022,Refunded 
20305,6226,30-10-2022,Refunded 
20306,9611,26-10-2022,Refunded 
20307,16582,20-09-2022,Refunded 
20308,13965,08-08-2022,Refunded 
20309,20177,03-08-2022,Refunded 
20310,10066,16-07-2022,Refunded 
20311,15358,11-07-2022,Refunded 
20312,20147,28-05-2022,Refunded 
20313,1758,22-05-2022,Refunded 
20314,15127,17-05-2022,Refunded 
20315,19522,17-05-2022,Refunded 
20316,11360,16-05-2022,Refunded 
20317,11119,05-05-2022,Refunded 
20318,20509,05-05-2022,Refunded 
20319,20541,01-05-2022,Refunded 
20320,12713,13-04-2022,Refunded 
20321,14848,11-04-2022,Refunded 
20322,14320,07-04-2022,Refunded 
20323,17880,30-03-2022,Refunded 
20324,17587,24-03-2022,Refunded 
20325,1450,10-03-2022,Refunded 
20326,19724,09-03-2022,Refunded 
20327,7376,15-02-2022,Refunded 
20328,1792,09-02-2022,Refunded 
20329,2143,20-12-2021,Refunded 
20330,14403,13-12-2021,Refunded 
20331,3151,22-11-2021,Refunded 
20332,9151,20-11-2021,Refunded 
20333,13781,05-11-2021,Refunded 
20334,14566,30-09-2021,Refunded 
20335,16749,12-09-2021,Refunded 
20336,14310,10-09-2021,Refunded 
20337,868,06-09-2021,Refunded 
20338,14282,02-09-2021,Refunded 
20339,17537,27-08-2021,Refunded 
20340,13600,19-08-2021,Refunded 
20341,19140,28-07-2021,Refunded 
20342,13887,12-07-2021,Refunded 
20343,16069,09-07-2021,Refunded 
20344,7314,05-07-2021,Refunded 
20345,12152,20-06-2021,Refunded 
20346,1625,11-06-2021,Refunded 
20347,7957,21-05-2021,Refunded 
20348,10847,15-05-2021,Refunded 
20349,14640,13-04-2021,Refunded 
20350,17229,11-04-2021,Refunded 
20351,11109,19-03-2021,Refunded 
20352,18185,16-03-2021,Refunded 
20353,18327,28-01-2021,Refunded 
20354,8947,20-01-2021,Refunded 
20355,2903,18-01-2021,Refunded 
20356,12334,17-01-2021,Refunded 
20357,1850,08-01-2021,Refunded 
20358,18495,03-01-2021,Refunded 
20359,12080,21-11-2020,Refunded 
20360,2544,27-10-2020,Refunded 
20361,5432,13-09-2020,Refunded 
20362,4945,03-08-2020,Refunded 
20363,7641,16-07-2020,Refunded 
20364,108,23-06-2020,Refunded 
20365,2742,21-06-2020,Refunded 
20366,9852,06-06-2020,Refunded 
20367,15635,23-05-2020,Refunded 
20368,2291,21-05-2020,Refunded 
20369,11878,18-05-2020,Refunded 
20370,13191,12-03-2020,Refunded 
20371,3518,07-03-2020,Refunded 
20372,13161,27-02-2020,Refunded 
20373,8461,17-02-2020,Refunded 
20374,15681,15-02-2020,Refunded 
20375,4401,02-02-2020,Refunded 
20376,8223,03-01-2020,Refunded 
20377,17104,15-02-2024,Refunded 
20378,1021,04-02-2024,Refunded 
20379,14303,09-01-2024,Refunded 
20380,19273,12-12-2023,Refunded 
20381,10952,04-12-2023,Refunded 
20382,3287,15-10-2023,Refunded 
20383,13024,21-09-2023,Refunded 
20384,13680,09-09-2023,Refunded 
20385,14314,04-09-2023,Refunded 
20386,9860,31-08-2023,Refunded 
20387,8727,25-08-2023,Refunded 
20388,10431,17-08-2023,Refunded 
20389,18456,11-08-2023,Refunded 
20390,20823,29-07-2023,Refunded 
20391,12924,09-07-2023,Refunded 
20392,6013,02-07-2023,Refunded 
20393,16475,26-06-2023,Refunded 
20394,18250,19-06-2023,Refunded 
20395,2626,16-05-2023,Refunded 
20396,20582,12-05-2023,Refunded 
20397,10483,11-05-2023,Refunded 
20398,14512,16-04-2023,Refunded 
20399,19842,15-04-2023,Refunded 
20400,6679,08-04-2023,Refunded 
20401,17190,27-03-2023,Refunded 
20402,17399,27-03-2023,Refunded 
20403,19318,25-03-2023,Refunded 
20404,20248,22-03-2023,Refunded 
20405,6213,08-03-2023,Refunded 
20406,7449,01-11-2022,Refunded 
20407,15181,01-11-2022,Refunded 
20408,13521,16-09-2022,Refunded 
20409,18652,25-08-2022,Refunded 
20410,13587,22-08-2022,Refunded 
20411,10142,27-07-2022,Refunded 
20412,1905,07-07-2022,Refunded 
20413,20025,05-07-2022,Refunded 
20414,16789,03-07-2022,Refunded 
20415,9230,27-05-2022,Refunded 
20416,15084,16-05-2022,Refunded 
20417,12018,08-05-2022,Refunded 
20418,16692,02-02-2022,Refunded 
20419,13375,15-11-2021,Refunded 
20420,14870,05-09-2021,Refunded 
20421,13910,21-08-2021,Refunded 
20422,19376,17-08-2021,Refunded 
20423,16041,03-08-2021,Refunded 
20424,20423,26-07-2021,Refunded 
20425,11665,16-07-2021,Refunded 
20426,19529,09-06-2021,Refunded 
20427,14110,07-06-2021,Refunded 
20428,13642,25-05-2021,Refunded 
20429,19736,21-04-2021,Refunded 
20430,11668,20-04-2021,Refunded 
20431,17279,17-04-2021,Refunded 
20432,1702,15-04-2021,Refunded 
20433,16097,04-04-2021,Refunded 
20434,17771,29-03-2021,Refunded 
20435,9600,13-03-2021,Refunded 
20436,13612,05-03-2021,Refunded 
20437,19234,04-03-2021,Refunded 
20438,8658,07-02-2021,Refunded 
20439,8646,05-02-2021,Refunded 
20440,4468,04-02-2021,Refunded 
20441,38,05-01-2021,Refunded 
20442,2071,28-11-2020,Refunded 
20443,4482,19-11-2020,Refunded 
20444,899,13-11-2020,Refunded 
20445,10762,01-11-2020,Refunded 
20446,15361,30-10-2020,Refunded 
20447,7164,25-10-2020,Refunded 
20448,1639,07-09-2020,Refunded 
20449,12420,29-07-2020,Refunded 
20450,10590,11-05-2020,Refunded 
20451,9277,29-04-2020,Refunded 
20452,252,04-03-2020,Refunded 
20453,2142,27-02-2020,Refunded 
20454,15369,16-02-2020,Refunded 
20455,6207,29-01-2020,Refunded 
20456,18617,09-01-2020,Refunded 
20457,21312,27-06-2024,Refunded 
20458,21250,19-06-2024,Refunded 
20459,4987,15-01-2024,Refunded 
20460,14253,11-01-2024,Refunded 
20461,19223,18-11-2023,Refunded 
20462,8549,30-10-2023,Refunded 
20463,4896,07-10-2023,Refunded 
20464,3135,29-09-2023,Refunded 
20465,1352,13-09-2023,Refunded 
20466,4014,06-08-2023,Refunded 
20467,12994,06-08-2023,Refunded 
20468,18773,02-08-2023,Refunded 
20469,5193,30-07-2023,Refunded 
20470,20001,23-07-2023,Refunded 
20471,1169,06-07-2023,Refunded 
20472,2397,26-06-2023,Refunded 
20473,18372,10-06-2023,Refunded 
20474,3753,08-06-2023,Refunded 
20475,7053,25-05-2023,Refunded 
20476,10260,22-05-2023,Refunded 
20477,13325,21-05-2023,Refunded 
20478,8588,19-05-2023,Refunded 
20479,5894,14-05-2023,Refunded 
20480,18744,03-05-2023,Refunded 
20481,5717,26-04-2023,Refunded 
20482,20479,03-04-2023,Refunded 
20483,407,31-03-2023,Refunded 
20484,18951,18-03-2023,Refunded 
20485,6155,11-02-2023,Refunded 
20486,10588,10-02-2023,Refunded 
20487,8158,09-01-2023,Refunded 
20488,6244,04-11-2022,Refunded 
20489,465,12-10-2022,Refunded 
20490,7614,23-09-2022,Refunded 
20491,12155,14-09-2022,Refunded 
20492,4617,10-09-2022,Refunded 
20493,13056,06-09-2022,Refunded 
20494,19308,16-08-2022,Refunded 
20495,16019,09-08-2022,Refunded 
20496,15000,16-07-2022,Refunded 
20497,20763,14-07-2022,Refunded 
20498,14720,22-06-2022,Refunded 
20499,18948,21-06-2022,Refunded 
20500,20852,19-06-2022,Refunded 
20501,12582,06-06-2022,Refunded 
20502,12073,04-06-2022,Refunded 
20503,14419,04-06-2022,Refunded 
20504,5185,21-05-2022,Refunded 
20505,16175,19-05-2022,Refunded 
20506,1955,17-05-2022,Refunded 
20507,16761,29-04-2022,Refunded 
20508,13724,10-04-2022,Refunded 
20509,7915,06-04-2022,Refunded 
20510,9701,02-03-2022,Refunded 
20511,6974,27-01-2022,Refunded 
20512,230,18-12-2021,Refunded 
20513,6900,09-11-2021,Refunded 
20514,7604,21-10-2021,Refunded 
20515,3662,26-09-2021,Refunded 
20516,4861,20-09-2021,Refunded 
20517,15166,12-09-2021,Refunded 
20518,8692,13-08-2021,Refunded 
20519,18055,05-08-2021,Refunded 
20520,13694,01-08-2021,Refunded 
20521,13696,18-07-2021,Refunded 
20522,6741,08-06-2021,Refunded 
20523,2831,26-05-2021,Refunded 
20524,11400,03-05-2021,Refunded 
20525,4784,27-04-2021,Refunded 
20526,18696,18-04-2021,Refunded 
20527,5669,15-03-2021,Refunded 
20528,394,12-03-2021,Refunded 
20529,2365,13-02-2021,Refunded 
20530,8260,01-02-2021,Refunded 
20531,976,11-12-2020,Refunded 
20532,9124,24-11-2020,Refunded 
20533,7495,16-11-2020,Refunded 
20534,17847,15-11-2020,Refunded 
20535,2224,14-11-2020,Refunded 
20536,15712,11-10-2020,Refunded 
20537,1046,03-09-2020,Refunded 
20538,8926,03-09-2020,Refunded 
20539,3690,28-07-2020,Refunded 
20540,1908,04-06-2020,Refunded 
20541,2496,17-05-2020,Refunded 
20542,1550,26-04-2020,Refunded 
20543,13403,11-03-2020,Refunded 
20544,9059,12-02-2020,Refunded 
20545,10218,27-01-2020,Refunded 
20546,3742,17-01-2020,Refunded 
20547,21335,23-05-2024,Refunded 
20548,21361,20-05-2024,Refunded 
20549,21061,23-03-2024,Refunded 
20550,21349,29-02-2024,Refunded 
20551,19450,30-09-2023,Refunded 
20552,7598,20-09-2023,Refunded 
20553,15119,03-09-2023,Refunded 
20554,12427,01-09-2023,Refunded 
20555,19674,16-08-2023,Refunded 
20556,4809,11-08-2023,Refunded 
20557,15956,02-08-2023,Refunded 
20558,11071,16-07-2023,Refunded 
20559,2053,25-06-2023,Refunded 
20560,11341,22-06-2023,Refunded 
20561,10611,10-06-2023,Refunded 
20562,13900,10-06-2023,Refunded 
20563,20694,09-06-2023,Refunded 
20564,654,30-05-2023,Refunded 
20565,10704,29-05-2023,Refunded 
20566,17563,27-05-2023,Refunded 
20567,14321,25-05-2023,Refunded 
20568,18384,12-05-2023,Refunded 
20569,8882,07-05-2023,Refunded 
20570,20440,04-05-2023,Refunded 
20571,12215,24-04-2023,Refunded 
20572,11405,01-04-2023,Refunded 
20573,3722,28-03-2023,Refunded 
20574,5208,19-03-2023,Refunded 
20575,14995,20-02-2023,Refunded 
20576,567,18-01-2023,Refunded 
20577,10038,14-01-2023,Refunded 
20578,1956,10-01-2023,Refunded 
20579,4507,29-12-2022,Refunded 
20580,3011,24-12-2022,Refunded 
20581,5053,05-12-2022,Refunded 
20582,9372,01-12-2022,Refunded 
20583,5333,13-11-2022,Refunded 
20584,3605,05-11-2022,Refunded 
20585,5142,28-10-2022,Refunded 
20586,551,27-09-2022,Refunded 
20587,6982,19-09-2022,Refunded 
20588,15318,18-09-2022,Refunded 
20589,17179,08-09-2022,Refunded 
20590,12449,07-09-2022,Refunded 
20591,15452,22-08-2022,Refunded 
20592,14907,20-08-2022,Refunded 
20593,11521,13-08-2022,Refunded 
20594,18523,12-08-2022,Refunded 
20595,13091,04-08-2022,Refunded 
20596,5514,23-06-2022,Refunded 
20597,20257,12-06-2022,Refunded 
20598,85,04-06-2022,Refunded 
20599,6118,31-05-2022,Refunded 
20600,19457,21-05-2022,Refunded 
20601,15799,19-05-2022,Refunded 
20602,12701,15-05-2022,Refunded 
20603,4106,07-05-2022,Refunded 
20604,17045,27-04-2022,Refunded 
20605,16801,21-04-2022,Refunded 
20606,568,11-04-2022,Refunded 
20607,20182,03-04-2022,Refunded 
20608,8893,29-03-2022,Refunded 
20609,13590,20-03-2022,Refunded 
20610,12259,09-03-2022,Refunded 
20611,4458,08-03-2022,Refunded 
20612,2147,26-02-2022,Refunded 
20613,10732,07-02-2022,Refunded 
20614,10846,27-01-2022,Refunded 
20615,6795,19-01-2022,Refunded 
20616,3756,22-12-2021,Refunded 
20617,9549,22-12-2021,Refunded 
20618,1322,06-12-2021,Refunded 
20619,8492,01-12-2021,Refunded 
20620,8019,24-11-2021,Refunded 
20621,18075,10-11-2021,Refunded 
20622,13341,01-11-2021,Refunded 
20623,18980,20-09-2021,Refunded 
20624,20078,07-09-2021,Refunded 
20625,19828,03-09-2021,Refunded 
20626,20909,03-09-2021,Refunded 
20627,8441,24-08-2021,Refunded 
20628,1617,16-08-2021,Refunded 
20629,13756,01-08-2021,Refunded 
20630,7876,18-07-2021,Refunded 
20631,17854,14-07-2021,Refunded 
20632,3192,27-06-2021,Refunded 
20633,10545,23-06-2021,Refunded 
20634,3953,02-06-2021,Refunded 
20635,18454,08-05-2021,Refunded 
20636,7983,07-05-2021,Refunded 
20637,16247,07-05-2021,Refunded 
20638,14089,17-04-2021,Refunded 
20639,14918,13-04-2021,Refunded 
20640,900,12-04-2021,Refunded 
20641,13014,08-04-2021,Refunded 
20642,14805,20-03-2021,Refunded 
20643,15795,09-03-2021,Refunded 
20644,20666,07-03-2021,Refunded 
20645,821,02-02-2021,Refunded 
20646,7962,20-12-2020,Refunded 
20647,19723,04-12-2020,Refunded 
20648,17751,10-10-2020,Refunded 
20649,5023,27-08-2020,Refunded 
20650,744,11-07-2020,Refunded 
20651,2618,21-06-2020,Refunded 
20652,11494,07-05-2020,Refunded 
20653,1150,23-04-2020,Refunded 
20654,5997,24-02-2020,Refunded 
20655,7420,17-02-2020,Refunded 
20656,13583,28-01-2020,Refunded 
20657,12354,25-01-2020,Refunded 
20658,8246,14-01-2020,Refunded 
20659,21463,23-04-2024,Refunded 
20660,21495,26-01-2024,Refunded 
20661,10207,18-01-2024,Refunded 
20662,9514,17-11-2023,Refunded 
20663,5711,17-10-2023,Refunded 
20664,7524,14-09-2023,Refunded 
20665,19288,27-08-2023,Refunded 
20666,17155,24-08-2023,Refunded 
20667,10385,23-08-2023,Refunded 
20668,19560,11-07-2023,Refunded 
20669,20355,30-06-2023,Refunded 
20670,2287,19-06-2023,Refunded 
20671,20428,17-06-2023,Refunded 
20672,20534,12-06-2023,Refunded 
20673,6249,05-06-2023,Refunded 
20674,16742,04-06-2023,Refunded 
20675,16707,22-05-2023,Refunded 
20676,14974,21-05-2023,Refunded 
20677,4542,17-05-2023,Refunded 
20678,11620,01-05-2023,Refunded 
20679,7550,28-04-2023,Refunded 
20680,114,25-04-2023,Refunded 
20681,15927,22-04-2023,Refunded 
20682,12796,20-04-2023,Refunded 
20683,15047,16-04-2023,Refunded 
20684,7552,10-04-2023,Refunded 
20685,18924,04-04-2023,Refunded 
20686,2432,01-04-2023,Refunded 
20687,54,31-03-2023,Refunded 
20688,12743,22-03-2023,Refunded 
20689,20464,12-03-2023,Refunded 
20690,10760,03-03-2023,Refunded 
20691,20286,03-03-2023,Refunded 
20692,14395,13-01-2023,Refunded 
20693,5435,14-12-2022,Refunded 
20694,2210,19-11-2022,Refunded 
20695,4478,17-11-2022,Refunded 
20696,14913,19-10-2022,Refunded 
20697,1729,07-10-2022,Refunded 
20698,15234,27-09-2022,Refunded 
20699,13302,23-09-2022,Refunded 
20700,13479,16-09-2022,Refunded 
20701,9738,13-09-2022,Refunded 
20702,16075,05-09-2022,Refunded 
20703,1990,03-09-2022,Refunded 
20704,12250,30-08-2022,Refunded 
20705,15137,20-08-2022,Refunded 
20706,13485,03-08-2022,Refunded 
20707,8953,09-07-2022,Refunded 
20708,15102,24-06-2022,Refunded 
20709,19578,24-06-2022,Refunded 
20710,19130,23-06-2022,Refunded 
20711,19330,17-06-2022,Refunded 
20712,3285,11-06-2022,Refunded 
20713,2518,20-05-2022,Refunded 
20714,7493,14-05-2022,Refunded 
20715,11800,03-05-2022,Refunded 
20716,7067,27-04-2022,Refunded 
20717,5234,05-04-2022,Refunded 
20718,20426,01-04-2022,Refunded 
20719,17747,21-03-2022,Refunded 
20720,12473,18-03-2022,Refunded 
20721,20484,01-03-2022,Refunded 
20722,6593,21-02-2022,Refunded 
20723,3178,17-02-2022,Refunded 
20724,14381,16-01-2022,Refunded 
20725,10360,12-01-2022,Refunded 
20726,9733,31-12-2021,Refunded 
20727,1982,08-12-2021,Refunded 
20728,8126,20-11-2021,Refunded 
20729,3079,10-10-2021,Refunded 
20730,15087,26-09-2021,Refunded 
20731,3096,14-09-2021,Refunded 
20732,20297,10-09-2021,Refunded 
20733,19988,30-08-2021,Refunded 
20734,3089,22-08-2021,Refunded 
20735,11479,20-08-2021,Refunded 
20736,12456,10-08-2021,Refunded 
20737,17156,30-07-2021,Refunded 
20738,6275,21-07-2021,Refunded 
20739,17672,11-07-2021,Refunded 
20740,20736,29-06-2021,Refunded 
20741,4728,17-06-2021,Refunded 
20742,14533,10-06-2021,Refunded 
20743,3842,09-06-2021,Refunded 
20744,17803,26-05-2021,Refunded 
20745,2200,25-05-2021,Refunded 
20746,16341,29-04-2021,Refunded 
20747,2790,27-04-2021,Refunded 
20748,8990,26-04-2021,Refunded 
20749,16152,20-04-2021,Refunded 
20750,12347,17-04-2021,Refunded 
20751,10893,12-04-2021,Refunded 
20752,10667,20-03-2021,Refunded 
20753,11524,18-03-2021,Refunded 
20754,5398,13-03-2021,Refunded 
20755,8724,26-02-2021,Refunded 
20756,9016,11-02-2021,Refunded 
20757,15537,16-11-2020,Refunded 
20758,16416,21-10-2020,Refunded 
20759,13823,17-09-2020,Refunded 
20760,5303,16-09-2020,Refunded 
20761,19073,28-08-2020,Refunded 
20762,8077,24-08-2020,Refunded 
20763,18297,09-08-2020,Refunded 
20764,9235,28-07-2020,Refunded 
20765,10672,15-07-2020,Refunded 
20766,9590,26-06-2020,Refunded 
20767,5799,20-06-2020,Refunded 
20768,6018,14-06-2020,Refunded 
20769,6497,03-06-2020,Refunded 
20770,807,02-06-2020,Refunded 
20771,3237,11-04-2020,Refunded 
20772,19919,01-04-2020,Refunded 
20773,3293,30-03-2020,Refunded 
20774,5605,14-03-2020,Refunded 
20775,2426,30-01-2020,Refunded 
20776,20982,25-03-2024,Refunded 
20777,4938,25-01-2024,Refunded 
20778,21486,25-01-2024,Refunded 
20779,891,22-01-2024,Refunded 
20780,11054,16-01-2024,Refunded 
20781,10398,17-12-2023,Refunded 
20782,1087,26-10-2023,Refunded 
20783,6396,13-09-2023,Refunded 
20784,10928,27-08-2023,Refunded 
20785,15761,25-08-2023,Refunded 
20786,9409,28-06-2023,Refunded 
20787,20310,14-06-2023,Refunded 
20788,11177,07-06-2023,Refunded 
20789,14714,02-06-2023,Refunded 
20790,17800,01-06-2023,Refunded 
20791,5846,28-05-2023,Refunded 
20792,8059,22-05-2023,Refunded 
20793,6261,01-05-2023,Refunded 
20794,2677,19-04-2023,Refunded 
20795,20813,17-04-2023,Refunded 
20796,19930,30-03-2023,Refunded 
20797,6766,21-03-2023,Refunded 
20798,10219,05-03-2023,Refunded 
20799,1001,04-03-2023,Refunded 
20800,13124,01-03-2023,Refunded 
20801,1139,28-02-2023,Refunded 
20802,9470,18-01-2023,Refunded 
20803,10224,13-12-2022,Refunded 
20804,5164,10-12-2022,Refunded 
20805,3419,04-12-2022,Refunded 
20806,4074,03-12-2022,Refunded 
20807,304,23-11-2022,Refunded 
20808,5510,29-10-2022,Refunded 
20809,8490,03-10-2022,Refunded 
20810,18726,26-09-2022,Refunded 
20811,2545,23-08-2022,Refunded 
20812,11471,12-08-2022,Refunded 
20813,13404,26-07-2022,Refunded 
20814,4130,21-07-2022,Refunded 
20815,20090,15-07-2022,Refunded 
20816,18636,15-06-2022,Refunded 
20817,1354,12-06-2022,Refunded 
20818,20755,02-06-2022,Refunded 
20819,4598,24-05-2022,Refunded 
20820,6764,12-05-2022,Refunded 
20821,16031,10-04-2022,Refunded 
20822,16731,10-04-2022,Refunded 
20823,10540,02-04-2022,Refunded 
20824,7063,09-02-2022,Refunded 
20825,7227,25-01-2022,Refunded 
20826,8618,31-12-2021,Refunded 
20827,6732,28-12-2021,Refunded 
20828,7726,27-12-2021,Refunded 
20829,17641,26-12-2021,Refunded 
20830,9557,17-12-2021,Refunded 
20831,8239,07-12-2021,Refunded 
20832,8191,01-12-2021,Refunded 
20833,4828,01-11-2021,Refunded 
20834,14158,30-09-2021,Refunded 
20835,11011,26-09-2021,Refunded 
20836,14338,21-09-2021,Refunded 
20837,11359,12-09-2021,Refunded 
20838,4197,22-07-2021,Refunded 
20839,7094,21-07-2021,Refunded 
20840,13629,24-06-2021,Refunded 
20841,9331,18-06-2021,Refunded 
20842,14654,17-06-2021,Refunded 
20843,16151,07-06-2021,Refunded 
20844,3607,14-05-2021,Refunded 
20845,9316,14-05-2021,Refunded 
20846,10912,29-04-2021,Refunded 
20847,14408,27-04-2021,Refunded 
20848,3208,16-04-2021,Refunded 
20849,180,22-03-2021,Refunded 
20850,19826,10-03-2021,Refunded 
20851,11979,07-03-2021,Refunded 
20852,5839,03-02-2021,Refunded 
20853,1994,18-01-2021,Refunded 
20854,11662,05-01-2021,Refunded 
20855,5702,27-11-2020,Refunded 
20856,4194,20-11-2020,Refunded 
20857,8687,09-10-2020,Refunded 
20858,10668,17-09-2020,Refunded 
20859,6946,04-08-2020,Refunded 
20860,12270,28-07-2020,Refunded 
20861,19349,17-07-2020,Refunded 
20862,19201,12-07-2020,Refunded 
20863,6754,23-04-2020,Refunded 
20864,8175,06-03-2020,Refunded 
20865,21014,18-03-2024,Refunded 
20866,21362,15-03-2024,Refunded 
20867,21313,24-02-2024,Refunded 
20868,5652,15-02-2024,Refunded 
20869,7333,15-02-2024,Refunded 
20870,7845,01-01-2024,Refunded 
20871,16044,09-12-2023,Refunded 
20872,4889,25-11-2023,Refunded 
20873,9765,14-11-2023,Refunded 
20874,2183,22-10-2023,Refunded 
20875,1474,12-10-2023,Refunded 
20876,3486,08-10-2023,Refunded 
20877,5200,08-10-2023,Refunded 
20878,15899,30-09-2023,Refunded 
20879,20775,26-09-2023,Refunded 
20880,9619,10-09-2023,Refunded 
20881,18459,06-09-2023,Refunded 
20882,7241,24-08-2023,Refunded 
20883,18776,24-08-2023,Refunded 
20884,17431,16-08-2023,Refunded 
20885,14839,03-08-2023,Refunded 
20886,146,20-07-2023,Refunded 
20887,6119,18-07-2023,Refunded 
20888,16892,13-07-2023,Refunded 
20889,8599,15-06-2023,Refunded 
20890,18671,11-06-2023,Refunded 
20891,6980,01-06-2023,Refunded 
20892,20381,22-05-2023,Refunded 
20893,10597,21-04-2023,Refunded 
20894,19415,17-03-2023,Refunded 
20895,20055,05-03-2023,Refunded 
20896,16754,02-03-2023,Refunded 
20897,16616,18-01-2023,Refunded 
20898,962,03-01-2023,Refunded 
20899,3108,20-11-2022,Refunded 
20900,1403,17-09-2022,Refunded 
20901,8423,26-08-2022,Refunded 
20902,18672,02-08-2022,Refunded 
20903,20403,19-07-2022,Refunded 
20904,18626,26-06-2022,Refunded 
20905,13848,25-05-2022,Refunded 
20906,13758,16-05-2022,Refunded 
20907,16625,13-05-2022,Refunded 
20908,12602,03-05-2022,Refunded 
20909,3342,02-05-2022,Refunded 
20910,15709,14-04-2022,Refunded 
20911,16716,04-04-2022,Refunded 
20912,14308,24-03-2022,Refunded 
20913,12093,22-03-2022,Refunded 
20914,3493,07-03-2022,Refunded 
20915,8655,24-02-2022,Refunded 
20916,9838,17-02-2022,Refunded 
20917,7769,05-02-2022,Refunded 
20918,9976,18-01-2022,Refunded 
20919,15561,29-11-2021,Refunded 
20920,11499,29-09-2021,Refunded 
20921,17397,11-09-2021,Refunded 
20922,16787,04-09-2021,Refunded 
20923,18940,28-08-2021,Refunded 
20924,20623,27-08-2021,Refunded 
20925,2665,18-07-2021,Refunded 
20926,16669,15-07-2021,Refunded 
20927,3074,14-07-2021,Refunded 
20928,9714,06-07-2021,Refunded 
20929,18192,02-06-2021,Refunded 
20930,20675,27-05-2021,Refunded 
20931,20236,24-05-2021,Refunded 
20932,6886,28-04-2021,Refunded 
20933,3130,28-02-2021,Refunded 
20934,5280,14-02-2021,Refunded 
20935,18641,04-02-2021,Refunded 
20936,19319,27-12-2020,Refunded 
20937,6675,22-11-2020,Refunded 
20938,884,15-11-2020,Refunded 
20939,4956,06-11-2020,Refunded 
20940,16052,08-10-2020,Refunded 
20941,6519,06-09-2020,Refunded 
20942,8301,05-09-2020,Refunded 
20943,11702,24-08-2020,Refunded 
20944,2666,15-08-2020,Refunded 
20945,395,12-08-2020,Refunded 
20946,8222,08-07-2020,Refunded 
20947,3421,01-07-2020,Refunded 
20948,9413,25-06-2020,Refunded 
20949,1036,05-03-2020,Refunded 
20950,14507,03-03-2020,Refunded 
20951,8816,27-02-2020,Refunded 
20952,21574,23-07-2024,Refunded 
20953,6027,01-02-2024,Refunded 
20954,7583,31-01-2024,Refunded 
20955,9188,02-01-2024,Refunded 
20956,3544,06-12-2023,Refunded 
20957,6171,25-11-2023,Refunded 
20958,7325,25-11-2023,Refunded 
20959,2181,22-11-2023,Refunded 
20960,3948,09-11-2023,Refunded 
20961,2605,23-09-2023,Refunded 
20962,6375,22-09-2023,Refunded 
20963,15442,20-09-2023,Refunded 
20964,19926,08-09-2023,Refunded 
20965,3962,04-09-2023,Refunded 
20966,13592,01-09-2023,Refunded 
20967,16859,12-08-2023,Refunded 
20968,20208,10-08-2023,Refunded 
20969,3482,14-07-2023,Refunded 
20970,6231,08-07-2023,Refunded 
20971,8945,06-07-2023,Refunded 
20972,13193,02-07-2023,Refunded 
20973,8921,30-06-2023,Refunded 
20974,18286,29-06-2023,Refunded 
20975,1849,04-06-2023,Refunded 
20976,13460,24-05-2023,Refunded 
20977,10463,08-05-2023,Refunded 
20978,6488,25-04-2023,Refunded 
20979,20859,18-04-2023,Refunded 
20980,19596,16-04-2023,Refunded 
20981,8405,13-04-2023,Refunded 
20982,4489,25-03-2023,Refunded 
20983,20835,02-03-2023,Refunded 
20984,11848,28-02-2023,Refunded 
20985,8287,17-02-2023,Refunded 
20986,1929,13-02-2023,Refunded 
20987,12810,10-01-2023,Refunded 
20988,5670,09-01-2023,Refunded 
